,hex_index,nighttime_business_proportion,nighttime_business_mode,poi_diversity
429,882664cd3dfffff,0.1875,0.0,0.7548484348954662
430,882664cd41fffff,0.2352941176470588,0.0,0.7828132834294703
431,882664cd43fffff,0.475,0.0,0.8377144092850847
432,882664cd45fffff,0.3076923076923077,0.0,0.82279915666555
433,882664cd47fffff,0.2105263157894736,0.0,0.6699908063803635
434,882664cd49fffff,0.32,0.0,0.6640387463855366
435,882664cd4bfffff,0.3243243243243243,0.0,0.7889415004558153
436,882664cd4dfffff,0.175438596491228,0.0,0.833702627998265
437,882664cd51fffff,0.3571428571428571,0.0,0.7536077878372903
438,882664cd53fffff,0.238095238095238,0.0,0.8295134273987145
439,882664cd55fffff,0.1428571428571428,0.0,0.7537285023352812
440,882664cd57fffff,0.3333333333333333,0.0,0.7129791188712107
441,882664cd59fffff,0.217391304347826,0.0,0.7028143206258067
442,882664cd5bfffff,0.25,0.0,0.6468783289645759
443,882664cd5dfffff,0.3333333333333333,0.0,0.7439297265039747
444,882664cd61fffff,0.2222222222222222,0.0,0.8682129957209052
445,882664cd63fffff,0.4,0.0,0.7020092702205685
446,882664cd65fffff,0.4516129032258064,0.0,0.8261218828482282
447,882664cd67fffff,0.3258426966292135,0.0,0.7371542817139555
448,882664cd69fffff,0.125,0.0,0.7552334172714107
449,882664cd6bfffff,0.35,0.0,0.8452933639161748
450,882664cd6dfffff,0.2941176470588235,0.0,0.8689576579036403
451,882664cd81fffff,0.1621621621621621,0.0,0.7740141504630913
452,882664cd83fffff,0.217391304347826,0.0,0.6421744828679194
453,882664cd85fffff,1.0,1.0,0.4370792416515511
454,882664cd87fffff,0.75,1.0,0.568883652402248
455,882664cd89fffff,0.1333333333333333,0.0,0.745513751592421
456,882664cd8bfffff,0.65,1.0,0.6632625594061884
457,882664cd8dfffff,0.4,0.0,0.547486154230295
458,882664cd91fffff,0.1785714285714285,0.0,0.6642335582267791
459,882664cd93fffff,0.3333333333333333,0.0,0.6373958981555258
460,882664cd95fffff,0.35,0.0,0.6752871823350124
461,882664cd97fffff,0.2857142857142857,0.0,0.6544869902921724
462,882664cd99fffff,0.3333333333333333,0.0,0.5952947647472095
463,882664cd9bfffff,0.2727272727272727,0.0,0.7026842164248723
464,882664cd9dfffff,0.25,0.0,0.6893809170617033
465,882664cdadfffff,0.2068965517241379,0.0,0.7255798176590881
466,882664cdb1fffff,0.0,0.0,0.1990790491999956
467,882664cdb3fffff,0.0714285714285714,0.0,0.7876423787591871
468,882664cdb9fffff,0.1746031746031746,0.0,0.7938182479604214
469,882664cdbbfffff,0.0833333333333333,0.0,0.7307711096168049
470,882664cdc1fffff,0.25,0.0,0.7211963073490278
471,882664cdc3fffff,0.5333333333333333,1.0,0.724356783740592
472,882664cdc5fffff,0.4666666666666667,0.0,0.6610590457257343
473,882664cdc7fffff,0.1666666666666666,0.0,0.6214482137066537
474,882664cdc9fffff,0.3333333333333333,0.0,0.3997694249259461
475,882664cdcbfffff,0.1111111111111111,0.0,0.7731254290284917
476,882664cdcdfffff,0.3636363636363636,0.0,0.6519454656655026
477,882664cdd1fffff,0.2105263157894736,0.0,0.8405252692836102
478,882664cdd3fffff,0.16,0.0,0.6681298517197715
479,882664cdd5fffff,0.1,0.0,0.5534361355501879
480,882664cdd7fffff,0.5625,1.0,0.7277323151822346
481,882664cdd9fffff,0.3846153846153846,0.0,0.8633226725164445
482,882664cddbfffff,0.4634146341463415,0.0,0.7240103787464558
483,882664cdddfffff,0.4705882352941176,0.0,0.7471109385593456
484,882664cde1fffff,0.1428571428571428,0.0,0.7634461501808544
485,882664cde3fffff,0.2142857142857142,0.0,0.7117311485641559
486,882664cde5fffff,0.4166666666666667,0.0,0.7506479772600535
487,882664cde7fffff,0.0,0.0,0.5409521535990373
488,882664cde9fffff,0.2,0.0,0.6980382812086191
489,882664cdebfffff,0.35,0.0,0.6121198465231747
490,882664cdedfffff,0.3333333333333333,0.0,0.4780658207525103
491,882664ce25fffff,0.35,0.0,0.8175446722648784
492,882664ce27fffff,0.25,0.0,0.7617578494513576
493,882664ce35fffff,0.2280701754385964,0.0,0.8344276092945081
494,882664ce37fffff,0.2343234323432343,0.0,0.7846979511039284
495,882664cea5fffff,0.3333333333333333,0.0,0.8412063439214484
496,882664cea7fffff,0.2407407407407407,0.0,0.7449223708530297
497,882664ceb3fffff,0.0,0.0,0.5952293322017818
498,882664ceb5fffff,0.4285714285714285,0.0,0.7982168159994704
499,882664ceb7fffff,0.3888888888888889,0.0,0.6555316678638852
500,882664cf01fffff,0.25,0.0,0.7997398725654326
501,882664cf03fffff,0.1969696969696969,0.0,0.7871297057511714
502,882664cf05fffff,0.3392857142857143,0.0,0.7761522788893681
503,882664cf07fffff,0.1692307692307692,0.0,0.8294226773395166
504,882664cf09fffff,0.3283582089552239,0.0,0.8201411038168517
505,882664cf0bfffff,0.2151898734177215,0.0,0.8080772437240904
506,882664cf0dfffff,0.3513513513513513,0.0,0.8793768161193489
507,882664cf11fffff,0.4,0.0,0.869195189937859
508,882664cf13fffff,0.2857142857142857,0.0,0.8047448693402743
509,882664cf15fffff,0.0909090909090909,0.0,0.7825536764110196
510,882664cf17fffff,0.5555555555555556,1.0,0.6107624775840981
511,882664cf19fffff,0.2272727272727272,0.0,0.8440976803594136
512,882664cf1bfffff,0.25,0.0,0.7310639273179345
513,882664cf1dfffff,0.4444444444444444,0.0,0.8592598329349417
514,882664cf21fffff,0.24,0.0,0.8761414416970651
515,882664cf23fffff,0.12,0.0,0.7689963694231229
516,882664cf25fffff,0.4117647058823529,0.0,0.8098724215517579
517,882664cf27fffff,0.3448275862068966,0.0,0.7836390788148452
518,882664cf29fffff,0.4117647058823529,0.0,0.7623190086735194
519,882664cf2bfffff,0.3846153846153846,0.0,0.8553099625763384
520,882664cf2dfffff,0.0,0.0,0.6324027235581345
521,882664cf31fffff,0.217391304347826,0.0,0.8135649946895954
522,882664cf33fffff,0.25,0.0,0.8386069555805107
523,882664cf35fffff,0.3333333333333333,0.0,0.8070567091012388
524,882664cf37fffff,0.2278481012658227,0.0,0.7631840527257405
525,882664cf39fffff,0.0,0.0,0.6175955066760834
526,882664cf3bfffff,0.3333333333333333,0.0,0.5393622819407525
527,882664cf3dfffff,0.4375,0.0,0.8113386111538569
528,882664cf41fffff,0.2459016393442623,0.0,0.8651952270181681
529,882664cf43fffff,0.358974358974359,0.0,0.8144340415634005
530,882664cf45fffff,0.3093922651933701,0.0,0.822079869407236
531,882664cf47fffff,0.2962962962962963,0.0,0.8560381461319733
532,882664cf49fffff,0.2307692307692307,0.0,0.7628787282189841
533,882664cf4bfffff,0.4285714285714285,0.0,0.7905422395896493
534,882664cf4dfffff,0.2142857142857142,0.0,0.756352734892998
535,882664cf51fffff,0.2,0.0,0.8624288208699925
536,882664cf53fffff,0.4588235294117647,0.0,0.7889790785252135
537,882664cf55fffff,0.3958333333333333,0.0,0.8452840688378358
538,882664cf57fffff,0.3181818181818182,0.0,0.8950499851292881
539,882664cf59fffff,0.3529411764705882,0.0,0.5076323655231744
540,882664cf5dfffff,0.3855421686746988,0.0,0.8075032199568625
541,882664cf61fffff,0.2950819672131147,0.0,0.8448333035625522
542,882664cf63fffff,0.2,0.0,0.7429103926793665
543,882664cf65fffff,0.3366336633663366,0.0,0.8059112306680312
544,882664cf67fffff,0.1818181818181818,0.0,0.8099394120546861
545,882664cf69fffff,0.2258064516129032,0.0,0.8482583335104585
546,882664cf6bfffff,0.4210526315789473,0.0,0.6873104707664913
547,882664cf6dfffff,0.2,0.0,0.8304238035068903
548,882664d813fffff,0.3636363636363636,0.0,0.7641116764782887
549,882664d817fffff,0.3333333333333333,0.0,0.7749550485685147
550,882664d881fffff,0.25,0.0,0.8143834822969522
551,882664d883fffff,0.1862745098039215,0.0,0.7918178770396549
552,882664d885fffff,0.0,0.0,0.2890648263178878
553,882664d887fffff,0.264367816091954,0.0,0.8634697332021974
554,882664d889fffff,0.3131313131313131,0.0,0.8188273652488696
555,882664d88bfffff,0.3170731707317073,0.0,0.8644339658414373
556,882664d88dfffff,0.3939393939393939,0.0,0.8556571320583564
557,882664d891fffff,0.32,0.0,0.764342810412993
558,882664d895fffff,0.2657342657342657,0.0,0.7954417785849994
559,882664d897fffff,0.3671875,0.0,0.8014072455163717
560,882664d89dfffff,0.282051282051282,0.0,0.8282259060495137
561,882664d8a1fffff,0.0,0.0,0.5767159421737785
562,882664d8a3fffff,0.1979166666666666,0.0,0.5897385727950303
563,882664d8a5fffff,0.2448979591836734,0.0,0.8797603393381811
564,882664d8a7fffff,0.2571428571428571,0.0,0.8573355036656214
565,882664d8a9fffff,0.2077922077922078,0.0,0.7723816219954929
566,882664d8abfffff,0.3669724770642202,0.0,0.8323577857390438
567,882664d8adfffff,0.2875,0.0,0.7495382727610187
568,882664d8b1fffff,0.2810457516339869,0.0,0.7945859235347746
569,882664d8b3fffff,0.2162162162162162,0.0,0.7738135584607481
570,882664d8b5fffff,0.2325581395348837,0.0,0.8261229932904102
571,882664d8b7fffff,0.3523809523809524,0.0,0.8351903157614757
572,882664d8b9fffff,0.2464788732394366,0.0,0.8466551512986257
573,882664d8bbfffff,0.2653061224489796,0.0,0.8592563711837429
574,882664d8bdfffff,0.2125984251968504,0.0,0.8433300052757329
575,882664d8c1fffff,0.4096385542168674,0.0,0.7992146769069867
576,882664d8c5fffff,0.2921348314606741,0.0,0.787978314635662
577,882664d8c7fffff,0.3089430894308943,0.0,0.8119112180623926
578,882664d8cdfffff,0.3174603174603174,0.0,0.8204398431662251
579,882664d8e1fffff,0.3868613138686131,0.0,0.7060484541315195
580,882664d8e3fffff,0.375,0.0,0.8381009234950013
581,882664d8e7fffff,0.2906976744186046,0.0,0.8244266547955201
582,882664d8e9fffff,0.2,0.0,0.824150646861473
583,882664d8ebfffff,0.5434782608695652,1.0,0.7211668069643173
584,882664d8edfffff,0.3461538461538461,0.0,0.7473127280598427
585,882664d981fffff,0.11,0.0,0.6677140792361759
586,882664d983fffff,0.25,0.0,0.3297956545475956
587,882664d985fffff,0.1538461538461538,0.0,0.7669028104668569
588,882664d987fffff,0.0,0.0,0.6404694954007886
589,882664d98bfffff,0.0,0.0,0.6205093786925372
590,882664d991fffff,0.5789473684210527,1.0,0.6692904507891523
591,882664d993fffff,0.28,0.0,0.8196858537188723
592,882664d995fffff,0.4444444444444444,0.0,0.7439589717728978
593,882664d997fffff,0.28,0.0,0.8447030054450648
594,882664d999fffff,0.5,0.0,0.7938707449570527
595,882664d99bfffff,0.3529411764705882,0.0,0.7948898650295732
596,882664d99dfffff,0.1428571428571428,0.0,0.6973500829739419
597,882664d9a1fffff,0.2602739726027397,0.0,0.8541409260952237
598,882664d9a3fffff,0.1818181818181818,0.0,0.8206954831166613
599,882664d9a5fffff,0.3333333333333333,0.0,0.8852915035138897
600,882664d9a7fffff,0.3333333333333333,0.0,0.5834549999674608
601,882664d9a9fffff,0.4285714285714285,0.0,0.5883595404370033
602,882664d9abfffff,0.2972972972972973,0.0,0.8213875370558426
603,882664d9adfffff,0.3522727272727273,0.0,0.7935219537114022
604,882664d9b1fffff,0.3370786516853932,0.0,0.8476117233205748
605,882664d9b3fffff,0.2459016393442623,0.0,0.8888029077831112
606,882664d9b5fffff,0.25,0.0,0.8193777175407534
607,882664d9b7fffff,0.2083333333333333,0.0,0.7299661969349428
608,882664d9b9fffff,0.3157894736842105,0.0,0.8928954423612753
609,882664d9bbfffff,0.2361111111111111,0.0,0.8525400381215599
610,882664d9bdfffff,0.3333333333333333,0.0,0.8698246668363017
611,882664d9d3fffff,0.1470588235294117,0.0,0.7351339141007912
612,882664d9d7fffff,0.2352941176470588,0.0,0.8378311171161607
613,8827593411fffff,1.0,1.0,0.0
614,8827593413fffff,1.0,1.0,0.2047090856604739
615,8827593417fffff,0.6666666666666666,1.0,0.2519204558656474
616,882759343bfffff,0.0,0.0,0.0
617,88275934dbfffff,0.0,0.0,0.1761918941366173
618,88275934e7fffff,0.0,0.0,0.0
619,88275934e9fffff,0.0,0.0,0.2654470257794009
620,88275934edfffff,0.3414634146341463,0.0,0.484546945967902
621,88275935d1fffff,1.0,1.0,0.0
622,8827593691fffff,0.4090909090909091,0.0,0.7925086167320613
623,8827593693fffff,0.2702702702702703,0.0,0.7752221509216215
624,8827593697fffff,0.0,0.0,0.6941548421470584
625,8827593699fffff,0.1538461538461538,0.0,0.7348629940519293
626,882759369bfffff,0.2456140350877192,0.0,0.7674436235245133
627,882759369dfffff,0.4285714285714285,0.0,0.5210926608938012
628,88275936b1fffff,0.3,0.0,0.9093857665458376
629,88275936b7fffff,0.6,1.0,0.5024535536157556
630,88275936d5fffff,0.32,0.0,0.798110029591761
631,88275936d7fffff,0.2037037037037037,0.0,0.8156873770001521
