hex_index,polygon
8826645641fffff,"POLYGON ((-87.62346218959566 41.70922790841063, -87.62947969274012 41.707428301662524, -87.63012586965374 41.702786591346374, -87.62475568924916 41.69994454573111, -87.61873890528842 41.70174369784709, -87.61809158258092 41.70638535015821, -87.62346218959566 41.70922790841063))"
882664cd31fffff,"POLYGON ((-87.70691593880947 41.773263127986596, -87.71293727629904 41.77145747893512, -87.71357583247591 41.76681213839672, -87.70819420044126 41.763972503009185, -87.70217358132011 41.76577769590256, -87.70153387589708 41.77042298028918, -87.70691593880947 41.773263127986596))"
8827593697fffff,"POLYGON ((-87.81739527017469 41.980969570765865, -87.82343773303639 41.97915231132446, -87.82406784070743 41.97449524347401, -87.8186566455263 41.971655488637545, -87.81261490376052 41.97347228899414, -87.81198363611138 41.97812930321925, -87.81739527017469 41.980969570765865))"
882664c853fffff,"POLYGON ((-87.73059052081607 41.89542998088424, -87.73662651271255 41.89361957397928, -87.73726433532063 41.88896730992013, -87.73186732147843 41.88612550828681, -87.72583205095582 41.887935457830785, -87.72519307293348 41.89258766631647, -87.73059052081607 41.89542998088424))"
882664d995fffff,"POLYGON ((-87.74198602659926 41.98128115723753, -87.74803263365756 41.979467673494426, -87.74867047419593 41.97481056469056, -87.74326286746374 41.97196699485788, -87.73721698407918 41.9737800204617, -87.7365779837851 41.97843707398476, -87.74198602659926 41.98128115723753))"
882664cc57fffff,"POLYGON ((-87.59565960704678 41.78428882320854, -87.60168837757868 41.78248841647092, -87.60233844003541 41.777842430778705, -87.59696088141615 41.77499691035077, -87.5909328333402 41.776796862252496, -87.5902816214603 41.78144278936566, -87.59565960704678 41.78428882320854))"
882664d8bdfffff,"POLYGON ((-87.68471221735028 41.976113579950535, -87.69076125443311 41.97430312389036, -87.69140489285891 41.96964629401038, -87.68600065354319 41.966799976678516, -87.67995234191874 41.96860997536031, -87.67930754418414 41.97326674869964, -87.68471221735028 41.976113579950535))"
882664cdb9fffff,"POLYGON ((-87.6670909839912 41.72731842464715, -87.67310849144263 41.725516110051295, -87.67375047370147 41.720873376017714, -87.66837609537649 41.718033013571684, -87.66235930620645 41.719834872851294, -87.6617161771121 41.72447754984088, -87.6670909839912 41.72731842464715))"
882664d8adfffff,"POLYGON ((-87.70569449922162 41.99215678842164, -87.71174450172529 41.99034481123427, -87.71238621276272 41.98568708136617, -87.70697908151318 41.98284138470502, -87.7009298042591 41.984652904130584, -87.70028693303733 41.98931057792637, -87.70569449922162 41.99215678842164))"
882664cce5fffff,"POLYGON ((-87.61763496143452 41.75101613828273, -87.62365821528695 41.74921560218354, -87.62430556972113 41.74457151081394, -87.61893081818094 41.7417280136047, -87.6129082850081 41.743528094835995, -87.61225978272836 41.748172128092115, -87.61763496143452 41.75101613828273))"
882664caa9fffff,"POLYGON ((-87.7077228586306 41.89336380852554, -87.7137598194768 41.89155460804515, -87.71439995282478 41.886902455384046, -87.70900428059542 41.88405955922637, -87.7029680418332 41.88586830264907, -87.70232675324847 41.89052039923453, -87.7077228586306 41.89336380852554))"
882759369dfffff,"POLYGON ((-87.81550224456147 41.99494266441128, -87.82154664069051 41.9931250913133, -87.82217713306692 41.988467235285114, -87.81676439002074 41.98562700596164, -87.810720715489 41.98744411989509, -87.81008906243765 41.99210192226378, -87.81550224456147 41.99494266441128))"
8826645619fffff,"POLYGON ((-87.60457788375021 41.67929345467211, -87.61059251060549 41.677495665762216, -87.61124019305029 41.672855660733106, -87.60587439292128 41.670013502992255, -87.59986048495236 41.67181083773021, -87.59921165825851 41.67645078432875, -87.60457788375021 41.67929345467211))"
882664cc6bfffff,"POLYGON ((-87.62793992775819 41.801361014840246, -87.63396918692959 41.79955849458452, -87.63461619365411 41.79491154254656, -87.62923509162188 41.79206716857747, -87.62320655435383 41.79386923346277, -87.6225583972472 41.798516127635196, -87.62793992775819 41.801361014840246))"
88266452c3fffff,"POLYGON ((-87.73163456458194 41.76139401679663, -87.73765302099547 41.759587480971234, -87.73828889205463 41.754942822194494, -87.73290745546787 41.752104754808045, -87.72688971622142 41.7539108342529, -87.72625269642633 41.75855543741234, -87.73163456458194 41.76139401679663))"
8826641905fffff,"POLYGON ((-87.56376535896712 41.682589641885485, -87.56978260327891 41.680793794551406, -87.57043448775012 41.67615359778943, -87.56507027221438 41.67330930762889, -87.5590537482568 41.67510470128265, -87.5584007195135 41.679744838725064, -87.56376535896712 41.682589641885485))"
882664cc85fffff,"POLYGON ((-87.59678781120417 41.73499540614613, -87.6028101001009 41.73319637982823, -87.60345935590409 41.72855319818569, -87.59808746982324 41.72570910138477, -87.59206590180665 41.727507673216856, -87.59141549902341 41.732150796283385, -87.59678781120417 41.73499540614613))"
882664cc2bfffff,"POLYGON ((-87.63655642758428 41.78097227056779, -87.64258256489953 41.779169913845465, -87.64322840742489 41.77452412129373, -87.6378492620646 41.77168074309831, -87.6318238457266 41.7734826444921, -87.63117685380408 41.778128379357454, -87.63655642758428 41.78097227056779))"
882664c889fffff,"POLYGON ((-87.72490851082527 41.85253614347719, -87.73093920889173 41.85072727476546, -87.73157702094252 41.846077438094305, -87.72618528821135 41.843236525801544, -87.72015531037276 41.84504493754136, -87.7195163450694 41.849694718493325, -87.72490851082527 41.85253614347719))"
882664c135fffff,"POLYGON ((-87.6581146607695 41.91713536343712, -87.66415741410809 41.9153279586701, -87.66480295387436 41.91067445279525, -87.65940689659689 41.90782840878659, -87.6533648677665 41.90963535694662, -87.65271817173792 41.914288805669706, -87.6581146607695 41.91713536343712))"
882664cab7fffff,"POLYGON ((-87.70013894284179 41.86441974636052, -87.70617253298452 41.86261177076782, -87.70681304113639 41.85796125488551, -87.7014211129431 41.85511877079917, -87.69538824423667 41.856926289643845, -87.69474658231937 41.861576749270334, -87.70013894284179 41.86441974636052))"
88275935dbfffff,"POLYGON ((-87.91755942215258 41.96866640251115, -87.92359480384016 41.96684448405442, -87.92421448070559 41.96218815395025, -87.91879993557484 41.95935379368319, -87.91276527118177 41.96117525189431, -87.91214443465562 41.96583153056528, -87.91755942215258 41.96866640251115))"
882664cf27fffff,"POLYGON ((-87.68781779241333 41.827993293411865, -87.69384729457283 41.82618699860395, -87.69448855720582 41.82153854500143, -87.6891014696192 41.818696442697416, -87.68307268817563 41.820502281182115, -87.68243027363486 41.82515067824156, -87.68781779241333 41.827993293411865))"
882664cce9fffff,"POLYGON ((-87.59956184972796 41.75641625409259, -87.60558677859946 41.75461646433145, -87.60623605184682 41.74997206372702, -87.60086154430745 41.74712751133743, -87.59483733689076 41.748926846419266, -87.59418691559131 41.7535711885177, -87.59956184972796 41.75641625409259))"
882664c163fffff,"POLYGON ((-87.65423480139381 41.94506253810498, -87.66028142016877 41.94325451606534, -87.6609277473747 41.93859943263908, -87.6555286134869 41.93575242842374, -87.64948272022845 41.937559993699494, -87.64883523537394 41.94221501990181, -87.65423480139381 41.94506253810498))"
882664cc5dfffff,"POLYGON ((-87.59370670682911 41.79822867249743, -87.59973740000392 41.79642795762638, -87.60038785760278 41.79178117993518, -87.59500877216925 41.788935175678276, -87.58897880195175 41.790735435635234, -87.58832719424326 41.79538215471079, -87.59370670682911 41.79822867249743))"
882664cb4dfffff,"POLYGON ((-87.79448627658375 41.978921190011455, -87.80052971923462 41.977105139776626, -87.80116214677486 41.972448179428895, -87.79575229149972 41.96960732339263, -87.7897095706614 41.97142291484527, -87.7890759833173 41.97607982106363, -87.79448627658375 41.978921190011455))"
8827593413fffff,"POLYGON ((-87.88612653304223 41.98708697898661, -87.89216604456112 41.985266094155776, -87.89278919055215 41.980608709846855, -87.88737398554949 41.97777226242876, -87.88133519297212 41.979592687269275, -87.88071088648682 41.9842500194654, -87.88612653304223 41.98708697898661))"
882664ca3bfffff,"POLYGON ((-87.71531614362956 41.922316871676884, -87.72135647869374 41.92050644576766, -87.72199623580042 41.91585265790384, -87.71659681458577 41.913009351791715, -87.71055720225394 41.91481932033347, -87.70991628843653 41.919473052302195, -87.71531614362956 41.922316871676884))"
882664cf23fffff,"POLYGON ((-87.67640028993956 41.82695637124709, -87.68243027363486 41.82515067824156, -87.68307268817563 41.820502281182115, -87.67768627087182 41.81765963386918, -87.67165700824542 41.81946487070313, -87.67101344188613 41.82411321096912, -87.67640028993956 41.82695637124709))"
882664ccb1fffff,"POLYGON ((-87.59401632096083 41.71357989108849, -87.60003597216163 41.71178162817755, -87.6006852102758 41.70713966631831, -87.59531594313124 41.70429602596372, -87.58929701223653 41.70609383458234, -87.58864662821291 41.71073573779563, -87.59401632096083 41.71357989108849))"
882664cf59fffff,"POLYGON ((-87.61541999216018 41.84964937486736, -87.62145622761268 41.84784607540933, -87.6221051893458 41.84319638282699, -87.6167190684045 41.84035004776808, -87.61068355678731 41.84215289165742, -87.61003344230885 41.84680252612192, -87.61541999216018 41.84964937486736))"
882664c127fffff,"POLYGON ((-87.67430768827474 41.925673874532066, -87.68035068318325 41.92386540848064, -87.68099468459282 41.919211422796494, -87.67559684787031 41.916365959903864, -87.6695545771894 41.91817396908058, -87.66890941903583 41.922827897972006, -87.67430768827474 41.925673874532066))"
882664cd67fffff,"POLYGON ((-87.72590017143398 41.803208781514996, -87.73192438312357 41.80140130667937, -87.73256141431867 41.79675426904224, -87.7271753846529 41.79391476191017, -87.72115189162214 41.795721780126975, -87.7205137096301 41.80036876204223, -87.72590017143398 41.803208781514996))"
882664cc83fffff,"POLYGON ((-87.5806726432773 41.72646100672685, -87.58669468677968 41.72466303499208, -87.58734546552422 41.720020338040634, -87.58197534730088 41.71717567170337, -87.57595402495298 41.71897318921934, -87.57530209970668 41.723615827239094, -87.5806726432773 41.72646100672685))"
882664ccd9fffff,"POLYGON ((-87.54924444132756 41.74473455111649, -87.55527054994351 41.74293761913164, -87.55592479008821 41.738293880185445, -87.55055406894844 41.73544713278217, -87.54452868311051 41.737243610811504, -87.54387329566734 41.74188729014736, -87.54924444132756 41.74473455111649))"
882664cab9fffff,"POLYGON ((-87.68678481541605 41.87733739266483, -87.69282081518698 41.875529709229504, -87.693462867834 41.87087845910381, -87.68807007510925 41.86803494890304, -87.68203479762988 41.86984217566318, -87.68139159061596 41.87449336924672, -87.68678481541605 41.87733739266483))"
882664190dfffff,"POLYGON ((-87.5570942660548 41.68902590803943, -87.56311270453779 41.687230206247754, -87.56376535896712 41.682589641885485, -87.5584007195135 41.679744838725064, -87.5523830018082 41.68154008687332, -87.55172920281167 41.6861805917732, -87.5570942660548 41.68902590803943))"
882664ca91fffff,"POLYGON ((-87.6639255914036 41.87526235676099, -87.66996255572163 41.87345587968699, -87.67060691701289 41.86880474289647, -87.66521546820596 41.865960140171275, -87.6591792268875 41.86776616087398, -87.6585337114088 41.87241724062063, -87.6639255914036 41.87526235676099))"
882664caedfffff,"POLYGON ((-87.71055720225394 41.91481932033347, -87.71659681458577 41.913009351791715, -87.71723695498162 41.90835598654208, -87.7118386393975 41.905512645784675, -87.70579974972468 41.907322157074375, -87.70515845300912 41.911975466320925, -87.71055720225394 41.91481932033347))"
88275934edfffff,"POLYGON ((-87.90424336171452 41.9816235768784, -87.91028116724138 41.97980194462332, -87.9109023827238 41.975144876970674, -87.90548695298331 41.972309493238456, -87.89944986560893 41.97413066531766, -87.89882748985339 41.97878768125221, -87.90424336171452 41.9816235768784))"
882664ca2bfffff,"POLYGON ((-87.73628301642758 41.938344996728745, -87.74232431131354 41.93653305147892, -87.74296214341946 41.93187836337084, -87.73755983825336 41.929035675887256, -87.73151926588986 41.930847163386964, -87.73088027620199 41.9355017960677, -87.73628301642758 41.938344996728745))"
882664cf13fffff,"POLYGON ((-87.62599619755521 41.81530376360006, -87.63202737995718 41.81350093426754, -87.63267478012082 41.80885319048545, -87.6272921489846 41.806008333885224, -87.62126168898693 41.80781070776886, -87.62061313775376 41.81245839364918, -87.62599619755521 41.81530376360006))"
8826641901fffff,"POLYGON ((-87.5523830018082 41.68154008687332, -87.5584007195135 41.679744838725064, -87.5590537482568 41.67510470128265, -87.55369020350831 41.672259871504664, -87.5476732065051 41.67405466612452, -87.54701903358112 41.67869474399858, -87.5523830018082 41.68154008687332))"
882664c811fffff,"POLYGON ((-87.74393617181492 41.88250486080029, -87.74996975151898 41.88069416304776, -87.75060603099737 41.8760426339752, -87.74520988561424 41.873201857890116, -87.7391770264284 41.875012098209474, -87.73853959213929 41.879663571994534, -87.74393617181492 41.88250486080029))"
882664ca19fffff,"POLYGON ((-87.69050605643825 41.9342106401381, -87.69654929178144 41.93240111247292, -87.69719175368175 41.92774664758345, -87.69179213749665 41.92490176673998, -87.68574962609974 41.92671083726281, -87.685106006974 41.93136524571882, -87.69050605643825 41.9342106401381))"
882664d9a1fffff,"POLYGON ((-87.78112858205596 41.9918678739138, -87.78717444777232 41.99005211595045, -87.78780842191196 41.98539442165724, -87.78239769077977 41.982552539690566, -87.77635254773625 41.98436783894378, -87.77571741318386 41.98902547882103, -87.78112858205596 41.9918678739138))"
8826645759fffff,"POLYGON ((-87.67567564156639 41.706946762214095, -87.68169003784479 41.70514461574968, -87.68233086317277 41.70050304473224, -87.67695843810871 41.697663676993116, -87.67094475919141 41.699465368184335, -87.67030278800902 41.7041068823356, -87.67567564156639 41.706946762214095))"
882664d981fffff,"POLYGON ((-87.75152859466634 41.99628458521589, -87.75757664929081 41.994470184847636, -87.75821371869857 41.98981223321161, -87.75280389405457 41.98696873695479, -87.74675656324962 41.98878267895271, -87.74611833330113 41.99344057552498, -87.75152859466634 41.99628458521589))"
882664d9d7fffff,"POLYGON ((-87.72861117320393 41.99422299906377, -87.734660202769 41.99240981010269, -87.73529959316954 41.98775196884636, -87.72989111440022 41.98490737206638, -87.72384280937005 41.986720102961186, -87.72320225860645 41.99137788864948, -87.72861117320393 41.99422299906377))"
8826641b27fffff,"POLYGON ((-87.5417808874712 41.715824896817686, -87.5478036322685 41.714029179666696, -87.5484582247687 41.70938708682609, -87.54309121834437 41.70654077086964, -87.53706919567242 41.7083360343733, -87.53641345733244 41.71297806742849, -87.5417808874712 41.715824896817686))"
882664d881fffff,"POLYGON ((-87.6713209057316 41.98904880275325, -87.67737236388764 41.987238643911006, -87.67801755520846 41.98258108301612, -87.67261244831995 41.97973373773929, -87.666561716484 41.9815434392772, -87.66591536524903 41.98620094334356, -87.6713209057316 41.98904880275325))"
882664cc81fffff,"POLYGON ((-87.58539273429135 41.733949222352045, -87.59141549902341 41.732150796283385, -87.59206590180665 41.727507673216856, -87.58669468677968 41.72466303499208, -87.5806726432773 41.72646100672685, -87.58002109360493 41.731104070967994, -87.58539273429135 41.733949222352045))"
8826645639fffff,"POLYGON ((-87.63400018911591 41.67494189085257, -87.64001267014115 41.67314276105416, -87.6406572961523 41.668503008563974, -87.63529058530345 41.66566244361061, -87.62927882204447 41.66746111889809, -87.62863305190028 41.67210081359768, -87.63400018911591 41.67494189085257))"
