hex_index,polygon
882a134867fffff,"POLYGON ((-75.22288136886324 40.055535957886555, -75.22914393623446 40.05442247808472, -75.23096526683904 40.04998006817594, -75.22652494133328 40.0466514439787, -75.22026335002876 40.04776468165215, -75.21844110826537 40.05220678561888, -75.22288136886324 40.055535957886555))"
882aacb26dfffff,"POLYGON ((-75.255624507476 39.975607580096124, -75.26187582257691 39.974493367978404, -75.26369103316863 39.970054992481955, -75.2592558375473 39.96673113404082, -75.25300549466954 39.967845103675714, -75.25118937529139 39.97228317420224, -75.255624507476 39.975607580096124))"
882aacb21bfffff,"POLYGON ((-75.21051043632988 39.930167530938256, -75.21675667264047 39.92905634399071, -75.21857433099733 39.92462133159983, -75.21414665921904 39.9212978116734, -75.20790139401944 39.92240875716385, -75.20608282958851 39.926843464005636, -75.21051043632988 39.930167530938256))"
882a1341bdfffff,"POLYGON ((-75.06536761226901 40.001113828242204, -75.07162616814414 40.00000956703326, -75.07346004415731 39.99557292265707, -75.06903627005339 39.99224084792763, -75.06277869062056 39.99334487023605, -75.06094390895178 39.9977812061425, -75.06536761226901 40.001113828242204))"
882a134f27fffff,"POLYGON ((-75.14333151657485 39.96676602656789, -75.14958395565709 39.96565799187186, -75.15140926182616 39.96122200222003, -75.14698303504389 39.95789435415197, -75.14073156969573 39.959002148559215, -75.13890535749765 39.96343783129123, -75.14333151657485 39.96676602656789))"
882a134025fffff,"POLYGON ((-75.03263380589394 40.05213775308417, -75.03889977810546 40.05103461574928, -75.04073867731732 40.0465956073019, -75.03631251131984 40.04326004545894, -75.03004751820215 40.044362944354106, -75.02820771209105 40.048801643500056, -75.03263380589394 40.05213775308417))"
882a134d67fffff,"POLYGON ((-75.18630759585936 39.94680505356568, -75.19255652346699 39.945694956535796, -75.19437706908408 39.941259392430716, -75.18994959338612 39.937934231383295, -75.18370163797643 39.93904408736464, -75.18188018616831 39.9434793454098, -75.18630759585936 39.94680505356568))"
882a1348b5fffff,"POLYGON ((-75.2048136099787 39.97230771173087, -75.21106553058549 39.97119628561381, -75.21288533799391 39.96675894743698, -75.20845413246464 39.963433341201544, -75.2022031847959 39.96454452582567, -75.20038246982004 39.96898155814597, -75.2048136099787 39.97230771173087))"
882a134999fffff,"POLYGON ((-75.23141374869289 39.99226426695843, -75.23766776380256 39.99115114557764, -75.2394858655637 39.98671221784491, -75.23505086122331 39.98338671694223, -75.22879781942805 39.98449959624869, -75.22697880876042 39.98893821849985, -75.23141374869289 39.99226426695843))"
882a1341c9fffff,"POLYGON ((-75.02746208491233 40.036588873783224, -75.03372609921551 40.035486213251495, -75.03556487430285 40.03104818139593, -75.03114054137967 40.027713119356186, -75.02487750561161 40.02881554160069, -75.02303782433442 40.033253264140335, -75.02746208491233 40.036588873783224))"
882a134de9fffff,"POLYGON ((-75.15195378301406 39.90357435564602, -75.15819770015 39.902466670403804, -75.16001977065939 39.89803416721592, -75.15559882793158 39.89470965569429, -75.14935588178884 39.89581710069828, -75.14753290748214 39.90024929743007, -75.15195378301406 39.90357435564602))"
882a1348d7fffff,"POLYGON ((-75.15921734491488 39.98451587550869, -75.16547180903814 39.98340675427421, -75.16729632411726 39.97896947953701, -75.16286728222777 39.97564163272757, -75.15661379230559 39.97675051330606, -75.15478837017375 39.981187481317825, -75.15921734491488 39.98451587550869))"
882a134335fffff,"POLYGON ((-75.03487660202194 40.088789226604696, -75.04114739191844 40.08768550432629, -75.04298750894526 40.08324436500538, -75.03855774453505 40.07990725737399, -75.0322879352154 40.08101074104574, -75.03044690983225 40.085451570923624, -75.03487660202194 40.088789226604696))"
882a134045fffff,"POLYGON ((-74.98950037597706 40.07206718055947, -74.99576985252178 40.07096612882629, -74.99761353758338 40.06652671625821, -74.99318865292464 40.06318866555476, -74.98692015701147 40.06428947961691, -74.98507556522871 40.06872858202174, -74.98950037597706 40.07206718055947))"
